blades_from_code,catalog_file,coating,code_type,extra_length_mm,form,image_file,image_height_px,image_width_px,material,overall_length_mm,page,product_code,shank_diameter_mm,working_diameter_mm_detected,working_diameter_mm_from_code,x,y,yt_reference
6,CABINET (3).pdf,ac-crystal,numeric,50.0,,,,,,4.0,64,658 204 036 500 060,2.0,,6.0,190.8580780029297,741.4518127441406,
3,CABINET (3).pdf,ac-crystal,numeric,30.0,cylindric radial cutter,,,,,4.0,64,658 204 243 300 040,2.0,,4.0,516.6982116699219,741.4518127441406,
3,CABINET (3).pdf,ac-crystal,numeric,50.0,cylindric radial cutter,,,,,4.0,64,658 204 243 500 040,2.0,,4.0,440.16204833984375,741.4518127441406,
3,CABINET (3).pdf,ac-crystal,numeric,50.2,cylindric radial cutter,,,,,4.0,58,658 204 243 502 030,2.0,3.0,3.0,113.63228988647461,565.1849060058594,
3,CABINET (3).pdf,ac-crystal,numeric,50.2,cylindric radial cutter,,,,,4.0,58,658 204 243 502 045,2.0,,4.5,193.91986083984375,565.1849060058594,
3,CABINET (3).pdf,ac-crystal,numeric,50.3,cylindric radial cutter,all_catalogs_products/cabinet-3/images/page59_xref631.png,430,650,,4.0,59,658 204 243 503 030,2.0,,3.0,194.0942840576172,531.9056091308594,
3,CABINET (3).pdf,ac-crystal,numeric,50.3,cylindric radial cutter,all_catalogs_products/cabinet-3/images/page59_xref631.png,430,650,,4.0,59,658 204 243 503 045,2.0,,4.5,274.38187408447266,531.9056091308594,
3,CABINET (3).pdf,ac-crystal,numeric,51.2,cylindric radial cutter,,,,,4.0,65,658 204 243 512 030,2.0,,3.0,113.80230331420898,638.3672180175781,
3,CABINET (3).pdf,ac-crystal,numeric,51.2,cylindric radial cutter,,,,,4.0,65,658 204 243 512 050,2.0,,5.0,194.09027099609375,638.3672180175781,
3,CABINET (3).pdf,ac-crystal,numeric,51.3,cylindric radial cutter,all_catalogs_products/cabinet-3/images/page59_xref631.png,430,650,,4.0,59,658 204 243 513 030,2.0,,3.0,194.09417724609375,323.74269104003906,
3,CABINET (3).pdf,ac-crystal,numeric,51.3,cylindric radial cutter,all_catalogs_products/cabinet-3/images/page59_xref631.png,430,650,,4.0,59,658 204 243 513 045,2.0,,4.5,274.3817672729492,323.74269104003906,
3,CABINET (3).pdf,ac-crystal,numeric,51.3,cylindric radial cutter,all_catalogs_products/cabinet-3/images/page59_xref631.png,430,650,,4.0,59,658 204 243 513 060,2.0,,6.0,354.6697692871094,323.74269104003906,
3,CABINET (3).pdf,ac-crystal,numeric,52.2,cylindric radial cutter,,,,,4.0,58,658 204 243 522 035,2.0,,3.5,113.63228607177734,375.3128204345703,
3,CABINET (3).pdf,ac-crystal,numeric,52.2,cylindric radial cutter,,,,,4.0,58,658 204 243 522 060,2.0,,6.0,193.9198760986328,375.3128204345703,
3,CABINET (3).pdf,ac-crystal,numeric,53.3,cylindric radial cutter,,,,,4.0,58,658 204 243 533 030,2.0,3.0,3.0,113.63228988647461,738.6638488769531,
3,CABINET (3).pdf,ac-crystal,numeric,53.3,cylindric radial cutter,,,,,4.0,58,658 204 243 533 045,2.0,,4.5,193.91986083984375,738.6638488769531,
3,CABINET (3).pdf,ac-crystal,numeric,54.4,cylindric radial cutter,,,,,4.0,23,658 204 243 544 030,2.0,,3.0,434.9962463378906,753.9693298339844,
3,CABINET (3).pdf,ac-crystal,numeric,54.4,cylindric radial cutter,,,,,4.0,23,658 204 243 544 055,2.0,,5.5,515.2843933105469,753.9693298339844,
0,CABINET (3).pdf,ac-crystal,numeric,49.0,,,,,,0.0,63,658 300 030 490 050,3.0,,5.0,113.8019905090332,758.2127990722656,
0,CABINET (3).pdf,ac-crystal,numeric,49.2,,,,,,0.0,63,658 300 030 492 050,3.0,,5.0,113.8019905090332,619.9595031738281,
6,CABINET (3).pdf,ac-crystal,numeric,30.0,,,,,,0.0,64,658 300 036 300 060,3.0,,6.0,268.81005859375,741.4518127441406,
6,CABINET (3).pdf,ac-crystal,numeric,50.0,,,,,,0.0,64,658 300 036 500 060,3.0,,6.0,112.90609741210938,741.4518127441406,
3,CABINET (3).pdf,ac-crystal,numeric,50.3,cylindric radial cutter,,,,,14.0,59,658 314 243 503 030,3.0,3.0,3.0,113.80229949951172,531.9056091308594,
3,CABINET (3).pdf,ac-crystal,numeric,51.3,cylindric radial cutter,,,,,14.0,59,658 314 243 513 030,3.0,,3.0,113.80219268798828,323.74269104003906,
3,CABINET (3).pdf,without coating,numeric,52.8,cylindric torus cutter,,,,,14.0,13,800 314 473 528 016,3.0,1.6,1.6,113.91479873657227,753.9693298339844,
1,CABINET (3).pdf,without coating,numeric,49.5,,all_catalogs_products/cabinet-3/images/page55_xref779.png,551,824,,4.0,55,803 204 011 495 055,2.0,,5.5,228.11036682128906,713.1687927246094,
1,CABINET (3).pdf,without coating,numeric,50.5,,all_catalogs_products/cabinet-3/images/page55_xref779.png,551,824,,4.0,55,803 204 011 505 055,2.0,5.5,5.5,113.8023910522461,713.1687927246094,
0,CABINET (3).pdf,without coating,numeric,49.5,,all_catalogs_products/cabinet-3/images/page53_xref750.png,617,550,,4.0,53,803 204 030 495 060,2.0,6.0,6.0,314.0888671875,753.9693298339844,
0,CABINET (3).pdf,without coating,numeric,50.1,,,,,,4.0,52,803 204 030 501 060,2.0,,6.0,476.067138671875,690.7298278808594,
0,CABINET (3).pdf,without coating,numeric,50.4,,,,,,4.0,57,803 204 030 504 060,2.0,,6.0,274.8253479003906,753.9693298339844,
0,CABINET (3).pdf,without coating,numeric,50.5,,all_catalogs_products/cabinet-3/images/page53_xref750.png,617,550,,4.0,53,803 204 030 505 060,2.0,6.0,6.0,313.6485595703125,538.5144348144531,
0,CABINET (3).pdf,without coating,numeric,51.1,,,,,,4.0,52,803 204 030 511 060,2.0,,6.0,194.0199737548828,690.7298278808594,
0,CABINET (3).pdf,without coating,numeric,51.4,,,,,,4.0,57,803 204 030 514 060,2.0,,6.0,274.82525634765625,581.3100280761719,
0,CABINET (3).pdf,without coating,numeric,52.1,,,,,,4.0,52,803 204 030 521 060,2.0,,6.0,476.067138671875,406.6397247314453,
3,CABINET (3).pdf,without coating,numeric,49.5,cylindric radial cutter,all_catalogs_products/cabinet-3/images/page53_xref751.png,616,550,,4.0,53,803 204 243 495 030,2.0,,3.0,176.3292694091797,753.9693298339844,
3,CABINET (3).pdf,without coating,numeric,49.5,cylindric radial cutter,all_catalogs_products/cabinet-3/images/page53_xref751.png,616,550,,4.0,53,803 204 243 495 040,2.0,,4.0,245.2092742919922,753.9693298339844,
3,CABINET (3).pdf,without coating,numeric,50.1,cylindric radial cutter,all_catalogs_products/cabinet-3/images/page52_xref743.png,468,681,,4.0,52,803 204 243 501 040,2.0,,4.0,395.779541015625,690.7298278808594,
3,CABINET (3).pdf,without coating,numeric,50.4,cylindric radial cutter,,,,,4.0,57,803 204 243 504 030,2.0,3.0,3.0,114.24978637695312,753.9693298339844,
3,CABINET (3).pdf,without coating,numeric,50.4,cylindric radial cutter,,,,,4.0,57,803 204 243 504 040,2.0,,4.0,194.5377655029297,753.9693298339844,
3,CABINET (3).pdf,without coating,numeric,50.5,cylindric radial cutter,all_catalogs_products/cabinet-3/images/page53_xref751.png,616,550,,4.0,53,803 204 243 505 030,2.0,,3.0,175.8889617919922,538.5144348144531,
3,CABINET (3).pdf,without coating,numeric,50.5,cylindric radial cutter,all_catalogs_products/cabinet-3/images/page53_xref751.png,616,550,,4.0,53,803 204 243 505 040,2.0,,4.0,244.7689666748047,538.5144348144531,
3,CABINET (3).pdf,without coating,numeric,51.1,cylindric radial cutter,all_catalogs_products/cabinet-3/images/page52_xref743.png,468,681,,4.0,52,803 204 243 511 040,2.0,,4.0,113.73238754272461,690.7298278808594,
3,CABINET (3).pdf,without coating,numeric,51.4,cylindric radial cutter,,,,,4.0,57,803 204 243 514 030,2.0,3.0,3.0,114.24970626831055,581.3100280761719,
3,CABINET (3).pdf,without coating,numeric,51.4,cylindric radial cutter,,,,,4.0,57,803 204 243 514 040,2.0,,4.0,194.5376739501953,581.3100280761719,
3,CABINET (3).pdf,without coating,numeric,52.1,cylindric radial cutter,all_catalogs_products/cabinet-3/images/page52_xref743.png,468,681,,4.0,52,803 204 243 521 040,2.0,,4.0,395.77955627441406,406.6397247314453,
4,CABINET (3).pdf,without coating,numeric,49.5,radial cutter conical,,,,,4.0,53,803 204 304 495 100,2.0,,10.0,382.9688720703125,753.9693298339844,
4,CABINET (3).pdf,without coating,numeric,50.4,radial cutter conical,,,,,4.0,57,803 204 304 504 100,2.0,,10.0,355.1133728027344,753.9693298339844,
4,CABINET (3).pdf,without coating,numeric,50.5,radial cutter conical,,,,,4.0,53,803 204 304 505 100,2.0,,10.0,382.528564453125,538.5144348144531,
4,CABINET (3).pdf,without coating,numeric,51.4,radial cutter conical,,,,,4.0,57,803 204 304 514 100,2.0,,10.0,355.11328125,581.3100280761719,
7,CABINET (3).pdf,without coating,numeric,49.5,radial cutter conical,,,,,4.0,54,803 204 377 495 100,2.0,,10.0,113.40511322021484,711.4483337402344,
7,CABINET (3).pdf,without coating,numeric,49.5,radial cutter conical,,,,,4.0,54,803 204 377 495 140,2.0,,14.0,193.6974639892578,711.4483337402344,
7,CABINET (3).pdf,without coating,numeric,50.4,radial cutter conical,,,,,4.0,56,803 204 377 504 140,2.0,,14.0,228.1891632080078,713.1687927246094,
7,CABINET (3).pdf,without coating,numeric,50.5,radial cutter conical,,,,,4.0,54,803 204 377 505 100,2.0,,10.0,113.40520858764648,522.8401184082031,
7,CABINET (3).pdf,without coating,numeric,50.5,radial cutter conical,,,,,4.0,54,803 204 377 505 140,2.0,,14.0,193.16917419433594,522.8401184082031,
7,CABINET (3).pdf,without coating,numeric,51.4,radial cutter conical,,,,,4.0,56,803 204 377 514 140,2.0,,14.0,113.88120651245117,713.1687927246094,
7,CABINET (3).pdf,without coating,numeric,52.4,radial cutter conical,,,,,4.0,56,803 204 377 524 140,2.0,,14.0,113.71590042114258,522.8401184082031,
3,CABINET (3).pdf,without coating,numeric,49.5,cylindric radial cutter,,,,,14.0,53,803 314 243 495 030,3.0,3.0,3.0,107.4453010559082,753.9693298339844,
3,CABINET (3).pdf,without coating,numeric,50.5,cylindric radial cutter,,,,,14.0,53,803 314 243 505 030,3.0,3.0,3.0,107.00499725341797,538.5144348144531,
2,CABINET (3).pdf,without coating,numeric,52.4,cylindric radial cutter,,,,,4.0,50,806 104 242 524 023,1.0,2.3,2.3,114.4133071899414,753.9693298339844,
2,CABINET (3).pdf,without coating,numeric,52.4,cylindric radial cutter,,,,,4.0,50,806 104 242 524 027,1.0,,2.7,194.70531463623047,753.9693298339844,
2,CABINET (3).pdf,without coating,numeric,52.4,cylindric radial cutter,,,,,4.0,50,806 104 242 524 031,1.0,,3.1,274.9972686767578,753.9693298339844,
2,CABINET (3).pdf,without coating,numeric,52.4,cylindric radial cutter,,,,,4.0,50,806 104 242 524 035,1.0,,3.5,355.2852478027344,753.9693298339844,
2,CABINET (3).pdf,without coating,numeric,52.4,cylindric radial cutter,,,,,4.0,50,806 104 242 524 040,1.0,,4.0,435.5732421875,753.9693298339844,
2,CABINET (3).pdf,without coating,numeric,52.4,cylindric radial cutter,,,,,4.0,50,806 104 242 524 050,1.0,,5.0,515.8613739013672,753.9693298339844,
0,CABINET (3).pdf,without coating,numeric,52.4,radial cutter conical,,,,,4.0,73,806 104 350 524 220,1.0,,22.0,113.80230712890625,724.8671569824219,
1,CABINET (3).pdf,without coating,numeric,51.4,,,,,,4.0,36,806 204 001 514 018,2.0,1.8,1.8,113.49039077758789,278.94020080566406,
1,CABINET (3).pdf,without coating,numeric,51.4,,,,,,4.0,36,806 204 001 514 023,2.0,,2.3,274.0663833618164,278.94020080566406,
1,CABINET (3).pdf,without coating,numeric,51.4,,,,,,4.0,36,806 204 001 514 029,2.0,,2.9,434.64239501953125,278.94020080566406,
1,CABINET (3).pdf,without coating,numeric,52.4,,,,,,4.0,36,806 204 001 524 018,2.0,1.8,1.8,193.77796936035156,278.94020080566406,
1,CABINET (3).pdf,without coating,numeric,52.4,,,,,,4.0,36,806 204 001 524 023,2.0,,2.3,354.3539581298828,278.94020080566406,
1,CABINET (3).pdf,without coating,numeric,52.4,,,,,,4.0,36,806 204 001 524 029,2.0,,2.9,514.9304656982422,278.94020080566406,
8,CABINET (3).pdf,without coating,numeric,52.4,,,,,,4.0,36,806 204 068 524 040,2.0,4.0,4.0,113.49010467529297,443.54090881347656,
8,CABINET (3).pdf,without coating,numeric,52.4,,,,,,4.0,36,806 204 068 524 050,2.0,,5.0,193.778076171875,443.54090881347656,
6,CABINET (3).pdf,without coating,numeric,50.4,cutter cylindric blunt-edged,,,,,4.0,36,806 204 166 504 016,2.0,,1.6,274.07007598876953,443.54090881347656,
6,CABINET (3).pdf,without coating,numeric,51.4,cutter cylindric blunt-edged,,,,,4.0,36,806 204 166 514 016,2.0,,1.6,354.3625030517578,443.54090881347656,
6,CABINET (3).pdf,without coating,numeric,52.4,cutter cylindric blunt-edged,,,,,4.0,36,806 204 166 524 016,2.0,,1.6,434.6504821777344,443.54090881347656,
9,CABINET (3).pdf,without coating,numeric,50.4,cylindric radial cutter,,,,,4.0,36,806 204 249 504 012,2.0,1.2,1.2,113.49041366577148,607.9231262207031,
9,CABINET (3).pdf,without coating,numeric,51.4,cylindric radial cutter,,,,,4.0,36,806 204 249 514 012,2.0,,1.2,193.78240966796875,607.9231262207031,
9,CABINET (3).pdf,without coating,numeric,52.4,cylindric radial cutter,,,,,4.0,36,806 204 249 524 012,2.0,1.2,1.2,274.0699768066406,607.9231262207031,
0,CABINET (3).pdf,without coating,numeric,50.4,cylindric radial cutter,,,,,4.0,36,806 204 250 504 012,2.0,,1.2,354.3583526611328,607.9231262207031,
0,CABINET (3).pdf,without coating,numeric,51.4,cylindric radial cutter,,,,,4.0,36,806 204 250 514 012,2.0,1.2,1.2,434.65040588378906,607.9231262207031,
0,CABINET (3).pdf,without coating,numeric,52.4,cylindric radial cutter,,,,,4.0,36,806 204 250 524 012,2.0,,1.2,514.9384002685547,607.9231262207031,
7,CABINET (3).pdf,without coating,numeric,50.4,cylindric radial cutter,,,,,4.0,36,806 204 257 504 023,2.0,2.3,2.3,113.5761947631836,753.9693298339844,
7,CABINET (3).pdf,without coating,numeric,51.4,cylindric radial cutter,,,,,4.0,36,806 204 257 514 023,2.0,,2.3,193.86859130859375,753.9693298339844,
8,CABINET (3).pdf,without coating,numeric,50.4,cylindric radial cutter,,,,,4.0,37,806 204 258 504 014,2.0,1.4,1.4,113.80239486694336,608.0310363769531,
8,CABINET (3).pdf,without coating,numeric,51.4,cylindric radial cutter,,,,,4.0,37,806 204 258 514 014,2.0,1.4,1.4,113.80228424072266,753.8904113769531,
9,CABINET (3).pdf,without coating,numeric,50.4,cylindric radial cutter,,,,,4.0,37,806 204 259 504 014,2.0,,1.4,194.0903778076172,608.0310363769531,
9,CABINET (3).pdf,without coating,numeric,51.4,cylindric radial cutter,,,,,4.0,37,806 204 259 514 014,2.0,,1.4,194.09027862548828,753.8904113769531,
7,CABINET (3).pdf,without coating,numeric,50.4,cylindric radial cutter,,,,,4.0,37,806 204 267 504 012,2.0,,1.2,274.37837982177734,608.0310363769531,
7,CABINET (3).pdf,without coating,numeric,51.4,cylindric radial cutter,,,,,4.0,37,806 204 267 514 012,2.0,,1.2,274.37828063964844,753.8904113769531,
8,CABINET (3).pdf,without coating,numeric,50.4,cylindric radial cutter,,,,,4.0,37,806 204 268 504 012,2.0,,1.2,354.6703643798828,608.0310363769531,
8,CABINET (3).pdf,without coating,numeric,51.4,cylindric radial cutter,,,,,4.0,37,806 204 268 514 012,2.0,,1.2,354.67027282714844,753.8904113769531,
7,CABINET (3).pdf,without coating,numeric,50.4,cylindric radial cutter,,,,,4.0,36,806 204 277 504 023,2.0,2.3,2.3,274.1565704345703,753.9693298339844,
7,CABINET (3).pdf,without coating,numeric,51.4,cylindric radial cutter,,,,,4.0,36,806 204 277 514 023,2.0,,2.3,354.44859313964844,753.9693298339844,
7,CABINET (3).pdf,without coating,numeric,52.4,cylindric radial cutter,,,,,4.0,36,806 204 277 524 023,2.0,2.3,2.3,434.73655700683594,753.9693298339844,
1,CABINET (3).pdf,without coating,numeric,52.4,,,,,,13.0,35,806 313 001 524 010,3.0,,1.0,113.80229568481445,593.1042175292969,
1,CABINET (3).pdf,without coating,numeric,52.4,,,,,,13.0,35,806 313 001 524 014,3.0,,1.4,194.0946807861328,593.1042175292969,
1,CABINET (3).pdf,without coating,numeric,52.4,,,,,,13.0,35,806 313 001 524 018,3.0,,1.8,274.3862762451172,593.1042175292969,
6,CABINET (3).pdf,without coating,numeric,52.4,cutter cylindric blunt-edged,,,,,13.0,35,806 313 156 524 010,3.0,,1.0,354.67784118652344,593.1042175292969,
6,CABINET (3).pdf,without coating,numeric,52.4,cutter cylindric blunt-edged,,,,,13.0,35,806 313 156 524 012,3.0,,1.2,434.9658508300781,593.1042175292969,
5,CABINET (3).pdf,without coating,numeric,52.4,cutter cylindric blunt-edged,,,,,13.0,35,806 313 165 524 012,3.0,,1.2,515.2538452148438,593.1042175292969,
8,CABINET (3).pdf,without coating,numeric,52.4,cutter cylindric blunt-edged,,,,,13.0,35,806 313 198 524 016,3.0,,1.6,113.80231094360352,753.9693298339844,
7,CABINET (3).pdf,without coating,numeric,52.4,cylindric radial cutter,,,,,13.0,35,806 313 237 524 010,3.0,,1.0,194.09387969970703,753.9693298339844,
9,CABINET (3).pdf,without coating,numeric,52.4,cylindric radial cutter,,,,,13.0,35,806 313 239 524 014,3.0,,1.4,274.3858642578125,753.9693298339844,
9,CABINET (3).pdf,without coating,numeric,52.4,cylindric radial cutter,,,,,13.0,35,806 313 249 524 012,3.0,,1.2,354.67425537109375,753.9693298339844,
9,CABINET (3).pdf,without coating,numeric,52.4,cylindric radial cutter,,,,,13.0,35,806 313 289 524 012,3.0,,1.2,515.2447662353516,753.9693298339844,
9,CABINET (3).pdf,without coating,numeric,54.4,cutter cylindric blunt-edged,,,,,14.0,14,806 314 139 544 012,3.0,1.2,1.2,113.80189895629883,753.9693298339844,
0,CABINET (3).pdf,without coating,numeric,52.6,cutter cylindric blunt-edged,,,,,14.0,14,806 314 140 526 012,3.0,1.2,1.2,113.8018913269043,401.3638153076172,
4,CABINET (3).pdf,without coating,numeric,52.6,cutter cylindric blunt-edged,,,,,14.0,14,806 314 194 526 016,3.0,1.6,1.6,113.80190658569336,544.8775329589844,
0,CABINET (3).pdf,without coating,numeric,52.4,cylindric radial cutter,,,,,14.0,69,806 314 220 524 014,3.0,,1.4,113.80269622802734,725.6188049316406,
0,CABINET (3).pdf,without coating,numeric,53.4,cylindric radial cutter,,,,,14.0,69,806 314 220 534 014,3.0,,1.4,194.0902862548828,725.6188049316406,
4,CABINET (3).pdf,without coating,numeric,53.4,cylindric torus cutter,,,,,14.0,69,806 314 494 534 018,3.0,,1.8,113.80189895629883,497.87049865722656,
4,CABINET (3).pdf,without coating,numeric,53.4,cylindric torus cutter,,,,,14.0,69,806 314 494 534 019,3.0,,1.9,194.09027862548828,497.87049865722656,
4,CABINET (3).pdf,without coating,numeric,53.4,cylindric torus cutter,,,,,14.0,69,806 314 494 534 020,3.0,,2.0,274.3778991699219,497.87049865722656,
